Actual,Predicted
0.00019483430760363984,0.0012581477375020285
3.442530694282479e-05,0.0004518804835908774
1.0666996517495007e-05,-0.0004498641750580656
0.0,0.006524930190927541
3.232423187119699e-07,0.0014344428712232855
6.73421497316604e-07,0.0011603274561655412
0.0024786490367432776,0.0015418730523307934
0.00018820784007004447,-0.0015637227919504965
2.181885651305797e-06,-0.0004027528694584845
0.0015146057580447203,0.0004873543369296081
1.134041801481161e-05,-0.0004142621876046474
2.6936859892664157e-08,0.00018442568975591146
0.001570769110920925,0.0006848641373463187
0.0,0.006495647795275767
2.6936859892664157e-08,0.002713533650081779
0.00010165970923491453,-0.0016878416809862924
2.7744965689444084e-05,-4.226973212355205e-05
0.0008958660863102246,0.0043879133268375625
1.0720870237280336e-05,-0.0016928056751371679
0.00017288076679111857,-0.0005543859443916475
0.00016501520370246065,-0.00035033235349200137
0.0,0.003501340650697243
3.151612607441706e-05,-0.0017347703693923492
1.0774743957065663e-06,-0.0004530282145445664
0.00024989324922424535,0.0013091536197627303
0.00033380156778989426,-0.0010659196502779064
0.0005744285372110632,-0.00049954248245396
1.5892747336671853e-06,0.00012842421374379982
0.00011033337812035239,-0.0004079340977602118
0.0,0.006514320041493814
0.00011507426546146129,0.0013487829526262892
0.014635011474563578,0.009159755206367958
0.00013180205545480571,0.0005087090739936328
0.0,0.003996404040037585
4.1051774476420174e-05,-0.0011242845609515115
0.00027416335998753583,-0.00029524916396895216
5.4196962104040283e-05,-0.002105196122417258
0.0019019847401611234,-0.00018597775128332064
0.00012751909473187212,0.0002514227894303304
0.0001365429427959146,-0.0014980152356919834
0.00028986754930495896,0.0009929230185854211
0.013236476645796347,0.0045115016515602305
0.002932939178833059,0.00943601653712199
0.00037560757434330905,-0.001137768249944447
4.552329321860243e-06,-0.0003853455161839303
0.00031650810373880386,0.0014122647555207587
0.010916270218941721,0.006316472793084416
0.0005416194418617983,-0.0013403432263201943
6.7611518330587034e-06,0.00018469159972840828
0.0014440042482660475,0.0010327188699618432
2.424317390339774e-07,0.0014428947997824435
0.0004360538879424474,0.0015166879511789091
0.000944029191798308,0.004298236257923247
0.3905545146554297,0.35451321811844
8.081057967799248e-08,0.0026998509030920787
1.723959033130506e-05,-0.0008130513827731079
0.004152747942212463,0.0005847639975990991
0.0016477007827743737,0.0016325839386206993
0.00039723787283711833,0.0027625401638064605
0.0012168457087912107,0.002031691378144627
6.790782378940634e-05,0.001209457012507807
0.0,0.003523058513676085
0.09995180457028005,0.09763797041347423
0.0010429413413241709,-0.00401890748013058
0.00595458143729266,0.0022000179281031025
8.188805407369904e-06,0.0003427554021373652
0.0002590517815877512,0.00044269512611148747
0.0,0.006520393563792212
1.1933028932450222e-05,-0.001748166668519646
1.0774743957065663e-07,0.0008958812365017828
0.0,0.004043800002488803
2.0525887238210087e-05,-7.733682931253955e-05
0.00013207142405373236,0.00025110610257756023
0.0,0.003984840938667125
0.00043729298349751,-0.0001972767203986354
0.0008314869911667572,0.0007021418618988005
0.00034772792435440166,0.0004669819431354404
0.00011695984565394776,-0.00036479147024087635
0.0,0.0035085752866126346
0.001036126315771327,0.0012701567796420633
8.525516156028206e-05,-0.0011489798283494399
2.351587868629581e-05,0.0009044074438511757
0.0,0.0039875706403153365
0.0008538445848776685,0.0034981522953544033
0.0005864423767231914,-0.00034100509757606454
0.0,0.00407669419440757
1.373779854525872e-06,0.0011597907372642297
0.0,0.00649656111864237
0.0514767163709197,0.03925591667014328
0.00019205981103469544,0.0020468577504928337
0.0,0.003983991441669223
0.00021751514363326305,0.004422556599167246
1.0774743957065663e-06,-0.00044456463505761733
0.0,-0.00045434188541467
0.04205253269515244,0.046364638236331406
0.000568744859773711,-0.0008372273828000246
0.0005758023170655891,-0.0008480351963950561
1.0963301976314312e-05,0.0012543138001212375
8.078364281809982e-05,-0.0003527392898606046
0.0008072976909831447,-0.001013171635219915
5.926109176386114e-07,0.0014787895541604644
0.00030268949461386714,-0.0016410125595011644
0.0012065288914523203,-0.003423569073798138
0.0009880170840030286,-0.0003780546102443161
0.0025402536353178007,0.007054059681294583
0.00011380823304650606,-0.001966827256906749
0.013219344802904614,0.021279930345260496
1.373779854525872e-06,-0.0014046143277402275
0.00016022044264156642,0.0019693509513661975
8.980749088214231e-05,0.0013556141499598178
0.17246771698152447,0.18384940238525738
0.14769421018055995,0.1352696391325815
5.398146722489897e-05,0.0015249591514570077
3.259360047012363e-06,-0.0017534853144528218
0.00029237267727497677,0.00041242736017996044
2.35966892659738e-05,-0.0016919824086519663
0.0006660138608461213,0.0025595546499969524
0.0008611444739085804,-0.0010002225766147553
5.802199620879859e-05,0.0014093005088313213
0.00020676733653609007,-0.004744573021493984
2.2303719991125923e-05,0.0011769198813490964
2.7960460568585396e-05,-0.0018008842065471114
0.07754475478460587,0.07379687229859834
2.338119438683249e-05,0.003614206158802832
0.0,0.006494993357351394
0.00010200988841351916,-0.0014434263469596245
2.4781911101251025e-06,-0.0004212911962618235
0.002391912347888899,0.0024788225903980797
7.488447050160637e-06,0.0007050745607307049
3.259360047012363e-06,-0.00042931116002326367
0.01240811433037714,0.010096714180800452
7.811689368872607e-07,0.0011812696743812657
5.635191089545342e-05,-0.0012203515493283395
0.0003284411326712541,-0.0012546505155562777
7.219078451233995e-05,-0.0011788669699664793
3.851970964650974e-06,-0.0017528108014978894
0.014678756935029265,0.0149480075425768
5.926109176386115e-06,0.00012994274505281813
1.4222662023326675e-05,0.0012581799370445252
0.0018746168905101768,-0.0028924765427028563
0.011747918831267834,0.011142599598400223
0.0011917405553712476,-0.00339651478522395
0.011293143825699984,0.007008996063978543
7.547708141924497e-05,0.00026031270258435567
5.271543480994376e-05,-0.001197999404480116
0.0,0.00649656589539477
7.542320769945965e-06,0.00013450766111134087
1.6593105693881122e-05,0.0005815233732155275
2.6155690955776897e-05,1.7889302786392412e-05
6.895836132522024e-06,-0.0017509497331691386
7.299889030911987e-05,0.0003752133409263281
3.523341273960472e-05,-0.0017296103145585605
1.3630051105688064e-05,0.0014553310599107775
1.845174902647495e-05,0.0005377851422063698
0.013273083838390478,0.019762155208886883
0.00043201335895854775,-0.0001333046130678273
0.01157387977950133,0.025315571576216847
1.0774743957065663e-07,0.004044530320449402
0.009735897018445178,0.01591959327958363
0.20425558209853872,0.209772096858073
1.5327073278925904e-05,0.0009023638715338327
0.03416692858273436,0.025924415187074133
3.4155938343898155e-05,-0.0004086834041993493
1.6162115935598495e-06,-0.0004247005480640517
0.00026516644878338594,-0.0013871783567165497
2.952279844235992e-05,-0.001723620352046451
3.8789078245436386e-05,0.00045261681571305123
0.00013708167999376792,-0.001782235868565274
0.0001071009549332327,-0.0020147335012293604
9.562585261895775e-06,0.0011642502475735783
0.00017845669678890006,0.00043408578709595077
0.0001693251012852869,0.000356317672587903
0.0011931143352257735,-0.0005670141378365046
4.145582737481014e-05,-0.0013723688834719793
0.0008253992608310151,0.00016192203984702683
0.0,0.003987809486307186
3.6634129454023254e-05,-0.0003430425811206516
0.0011714301630121788,0.004423430363094399
0.003880470162417413,0.0033800402439520833
0.0015348622766840037,-0.00010317163967270802
1.923291796336221e-05,-0.0012323910729864964
3.3347832547118225e-05,0.0012196135712717196
0.1792800757852391,0.1587832418007671
0.001955750712506881,0.0002717862904121878
0.03354024253733153,0.025346353597627436
0.0,0.0035935195731587165
1.346842994633208e-07,0.0014565769436857357
0.0011503116648563301,-0.0029966415688315066
6.357098934668741e-06,0.0012137313041725908
0.0009832492598020272,0.0016007852970696254
3.65263820144526e-05,0.0014788389299591979
0.0003530883594730418,-0.004383053019572407
0.0,0.006496620871661219
4.256023863040937e-06,-0.001747195947794081
0.044108380779020455,0.05024217827456048
0.006783374742470151,0.002541767648434593
0.0006353866511481621,-0.0009559858292458425
2.963054588193057e-07,-0.00045538585774320024
0.003402260088742947,0.008326187101638459
0.0005252418310470584,5.096828451664481e-05
0.0014758436166591765,-9.970282286231487e-06
7.639293465559555e-05,-0.0003817117651208502
3.0007661920427875e-05,0.0015068102363828143
0.0002753755186827057,0.0005708506282906733
0.0016192015850079351,0.009265705492506318
0.00011881848898654159,0.004142436820779484
0.0019436829992749676,0.0022479933424939926
2.8041271148263386e-05,0.0017019688639036941
4.3045102108477325e-05,-0.00043342596180265
8.600939363727666e-05,-0.0012060773074198082
0.000340077856144885,-0.0009728989825414638
1.411491458375602e-05,0.0012145834582083376
0.0032383223594361923,0.0022292504032041544
0.0,0.0034885340742886687
3.4398370082932126e-05,0.00022947756896301089
0.006881263291320093,0.0023525055973733066
2.2842457188979206e-05,-0.00133938698389602
1.7778327529158344e-06,-0.0017470230237143633
1.9529223422181515e-05,-0.0008112648407535604
0.002571715887672432,0.0016869734521979011
0.005104750444538999,0.0026374068172705534
1.3252935067190765e-05,-0.0011341800853180324
0.001055520854894045,-0.003770818920411739
5.425083582382561e-05,0.0010618706294358952
0.00012277820739076324,-0.0018378557981030895
0.0001483412874289015,0.0006065190181576644
5.50858784804982e-05,-0.0013191223318897785
0.05556977223161002,0.046166556646292004
7.003583572092681e-07,0.0011860185331270864
1.5623378737745213e-06,0.00020022905180062684
0.00010658915459527207,0.004140872727991541
4.040528983899624e-07,0.000379816564939431
0.0039759613307369076,0.006097117532183517
2.181885651305797e-06,-0.0004493781538967125
1.0774743957065663e-07,-5.3608611085274524e-05
